"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"IY948","S7_E","EVAP","Inches","BK","INST","0","","APAN","WMD","1989","2020","PAL","262007","803214","22","47","38","EVP99",""
"19-SEP-2012 07:45:00","EVP99","IY948",".38","","QA'ed"
"20-SEP-2012 07:45:00","EVP99","IY948","","M","QA'ed"
"21-SEP-2012 07:45:00","EVP99","IY948",".31","","QA'ed"
"22-SEP-2012 07:45:00","EVP99","IY948",".09","","QA'ed"
"23-SEP-2012 07:45:00","EVP99","IY948",".42","","QA'ed"
"24-SEP-2012 07:45:00","EVP99","IY948",".06","","QA'ed"
"25-SEP-2012 07:45:00","EVP99","IY948",".14","","QA'ed"
"26-SEP-2012 07:45:00","EVP99","IY948",".12","","QA'ed"
"27-SEP-2012 07:45:00","EVP99","IY948",".14","","QA'ed"
"28-SEP-2012 07:45:00","EVP99","IY948",".19","","QA'ed"
"29-SEP-2012 07:45:00","EVP99","IY948",".24","","QA'ed"
"30-SEP-2012 07:45:00","EVP99","IY948",".17","","QA'ed"
"01-OCT-2012 07:45:00","EVP99","IY948",".18","","QA'ed"
"02-OCT-2012 07:45:00","EVP99","IY948",".28","","QA'ed"
"03-OCT-2012 07:45:00","EVP99","IY948",".16","","QA'ed"
"04-OCT-2012 07:45:00","EVP99","IY948",".14","","QA'ed"
"05-OCT-2012 07:45:00","EVP99","IY948",".15","","QA'ed"
"06-OCT-2012 07:45:00","EVP99","IY948",".17","","QA'ed"
"07-OCT-2012 07:45:00","EVP99","IY948",".19","","QA'ed"
"08-OCT-2012 07:45:00","EVP99","IY948",".13","","QA'ed"
"09-OCT-2012 07:45:00","EVP99","IY948",".10","","QA'ed"
"10-OCT-2012 07:45:00","EVP99","IY948",".36","","QA'ed"
"11-OCT-2012 07:45:00","EVP99","IY948",".12","","QA'ed"
"12-OCT-2012 07:45:00","EVP99","IY948",".25","","QA'ed"
"13-OCT-2012 07:45:00","EVP99","IY948",".18","","QA'ed"
"14-OCT-2012 07:45:00","EVP99","IY948",".18","","QA'ed"
"15-OCT-2012 07:45:00","EVP99","IY948",".13","","QA'ed"
"16-OCT-2012 07:45:00","EVP99","IY948",".15","","QA'ed"
"17-OCT-2012 07:45:00","EVP99","IY948",".17","","QA'ed"
"18-OCT-2012 07:45:00","EVP99","IY948",".30","","QA'ed"
"19-OCT-2012 07:45:00","EVP99","IY948",".12","","QA'ed"
"20-OCT-2012 07:45:00","EVP99","IY948",".18","","QA'ed"
"21-OCT-2012 07:45:00","EVP99","IY948",".21","","QA'ed"
"22-OCT-2012 07:45:00","EVP99","IY948",".20","","QA'ed"
"23-OCT-2012 07:45:00","EVP99","IY948",".22","","QA'ed"
"24-OCT-2012 07:45:00","EVP99","IY948",".18","","QA'ed"
"25-OCT-2012 07:45:00","EVP99","IY948",".22","","QA'ed"
"26-OCT-2012 07:45:00","EVP99","IY948",".09","","QA'ed"
"27-OCT-2012 07:45:00","EVP99","IY948",".17","","QA'ed"
"28-OCT-2012 07:45:00","EVP99","IY948",".25","","QA'ed"
"29-OCT-2012 07:45:00","EVP99","IY948",".26","","QA'ed"
"30-OCT-2012 07:45:00","EVP99","IY948",".19","","QA'ed"
"31-OCT-2012 07:45:00","EVP99","IY948",".20","","QA'ed"
